osm_id,type
24116151,residential
24116030,residential
24116148,motorway_link
24116154,residential
24116164,residential
24115506,residential
24115838,service
24115721,residential
24116166,residential
24116142,motorway_link
24115803,service
24115978,residential
24116146,motorway_link
24115778,motorway_link
24116176,service
24116171,motorway_link
24115991,motorway_link
24116161,service
24116193,residential
24116188,residential
24116191,residential
24116049,primary_link
24116159,service
24116163,service
24116196,service
24115783,residential
24116199,service
24116109,secondary
24116211,residential
24116212,service
24116165,service
24116216,residential
24115894,motorway_link
24116220,service
24116223,motorway_link
24116145,motorway_link
24116221,service
24116224,motorway_link
24116177,motorway_link
24116228,road
24116158,service
24116231,residential
24116180,motorway_link
24116236,service
24116232,residential
24116239,secondary_link
24116238,unclassified
24116058,track
24115759,residential
24116156,residential
24116249,residential
24115868,residential
24116254,residential
24116206,residential
24116084,motorway_link
24116208,motorway_link
24116209,service
24116256,service
24116294,service
24116170,residential
24116173,motorway_link
24116174,service
24115813,motorway_link
24115811,residential
24116307,motorway_link
24116310,motorway_link
24116315,motorway_link
24116321,residential
24116325,residential
24116225,primary_link
24116189,service
24116234,residential
24116327,motorway_link
24116332,service
24116335,service
24116357,residential
24116342,service
24116361,motorway_link
24116368,residential
24116255,service
24115660,motorway_link
24116252,service
24116201,motorway_link
24116384,residential
24116213,service
24116299,residential
24116210,service
24116392,residential
24116378,residential
24116393,residential
24116290,service
24116406,service
24116226,residential
24116395,residential
24116391,motorway_link
24116282,cycleway
24116420,residential
24116352,residential
24116425,service
24116169,motorway_link
24116247,residential
24116430,motorway_link
24116432,motorway_link
24116354,residential
24116440,service
24116446,residential
24116451,residential
24116456,residential
24116454,residential
24116458,residential
24116253,motorway_link
24116463,residential
24116480,residential
24116466,residential
24116485,motorway_link
24116296,service
24116319,residential
24116487,residential
24116416,service
24116515,service
24116506,motorway_link
24116405,motorway_link
24116517,service
24116250,residential
24116519,motorway_link
24116230,residential
24116520,motorway_link
24116426,residential
24116499,motorway_link
24116525,residential
24116530,service
24116323,residential
24116535,residential
24116540,service
24116551,residential
24116547,residential
24116544,residential
24116366,residential
24116382,residential
24116572,residential
24116474,residential
24116461,service
24116399,motorway_link
24116597,residential
24116579,road
24116592,residential
24116304,motorway_link
24116607,service
24116612,primary_link
24116518,residential
24116621,motorway_link
24116631,residential
24116523,residential
24116635,residential
24116532,residential
24116194,service
24116639,motorway_link
24116344,residential
24116642,motorway_link
24116650,motorway_link
24116646,service
24116653,motorway_link
24116655,motorway_link
24116662,motorway_link
24116245,motorway_link
24116666,motorway_link
24116671,motorway_link
24116682,road
24116346,residential
24116647,motorway_link
24116539,service
24116444,residential
24116550,residential
24116556,road
24116695,residential
24116587,motorway_link
24116708,residential
24116477,residential
24116397,residential
24115658,motorway_link
24116727,residential
24116725,residential
24115888,motorway_link
24116735,service
24116742,service
24116744,motorway_link
24116160,residential
24116749,residential
24116751,unclassified
24116514,motorway_link
24116629,track
24116775,service
24116645,motorway_link
24116687,trunk_link
24116779,residential
24116785,residential
24116648,motorway_link
24116787,motorway_link
24116811,residential
24116813,residential
24116815,tertiary
24116817,residential
24116814,residential
24116819,residential
24116690,trunk_link
24116821,residential
24116830,residential
24116697,motorway_link
24116471,residential
24116844,residential
24116705,residential
24116847,residential
24116842,motorway_link
24116615,service
24116624,primary_link
24116854,unclassified
24116730,service
24116766,residential
24116604,service
24116873,residential
24116723,residential
24116339,service
24116796,service
24116898,residential
24116536,residential
24116759,residential
24116880,residential
24116900,residential
24116832,residential
24116683,residential
24116909,residential
24116837,residential
24116927,residential
24116930,residential
24116931,residential
24116703,residential
24116564,road
24116937,service
24116934,service
24116701,motorway_link
24116948,motorway_link
24116951,motorway_link
24116872,motorway_link
24116856,service
24116783,motorway_link
24116974,residential
24116908,residential
24116907,service
24116902,residential
24116979,residential
24116975,residential
24116981,service
24116966,residential
24116073,motorway_link
24116984,residential
24116905,residential
24117004,residential
24116994,motorway_link
24116921,residential
24116862,motorway_link
24116729,service
24116428,service
24117029,service
24116957,residential
24116554,motorway_link
24116997,residential
24117022,service
24117040,motorway_link
24116999,residential
24117045,motorway_link
24116808,motorway_link
24116916,motorway_link
24117049,motorway_link
24117096,unclassified
24116955,trunk
24117009,motorway_link
24117014,motorway_link
24117098,residential
24117034,residential
24116739,service
24117116,residential
24117001,residential
24116991,residential
24117119,motorway_link
24117126,service
24117123,residential
24116493,motorway_link
24117138,motorway_link
24117017,motorway_link
24117141,service
24117077,motorway_link
24117144,residential
24117070,residential
24117151,service
24117153,service
24116851,residential
24117156,residential
24117159,residential
24117100,service
24117173,residential
24116961,residential
24117179,motorway_link
24116888,service
24116919,motorway_link
24116896,motorway_link
24117058,residential
24116943,service
24116940,residential
24117197,residential
24117072,residential
24117081,secondary
24117136,motorway_link
24117154,residential
24117097,unclassified
24117202,tertiary
24117253,motorway_link
24117238,motorway_link
